,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_class_weight,params_learning_rate,params_max_depth,params_min_data_in_leaf,params_n_estimators,params_num_leaves,params_sampling_strategy,state
593,593,0.10477415987939305,2020-09-03 17:56:35.917079,2020-09-03 17:56:42.576818,0 days 00:00:06.659739,dart,balanced,2.0481485885443886,83,40,170,85,1.0,COMPLETE
594,594,0.05333950067834754,2020-09-03 17:56:42.582431,2020-09-03 17:56:47.151541,0 days 00:00:04.569110,dart,,7.147320789007543,81,35,250,75,0.85,COMPLETE
595,595,0.10556015483763985,2020-09-03 17:56:47.156282,2020-09-03 17:56:52.549223,0 days 00:00:05.392941,dart,,3.719890070286969,88,50,200,90,0.9,COMPLETE
596,596,0.09287528645039478,2020-09-03 17:56:52.559102,2020-09-03 17:57:05.974324,0 days 00:00:13.415222,dart,,1.8988530473513845,77,45,310,80,0.9500000000000001,COMPLETE
597,597,0.44398424813159265,2020-09-03 17:57:05.982292,2020-09-03 17:57:51.044917,0 days 00:00:45.062625,dart,,0.11824387147302853,75,50,230,70,0.9500000000000001,COMPLETE
598,598,0.08684905030237773,2020-09-03 17:57:51.048892,2020-09-03 17:57:56.338052,0 days 00:00:05.289160,dart,,3.4818973381697442,85,45,260,75,1.0,COMPLETE
599,599,0.4373875880401714,2020-09-03 17:57:56.342603,2020-09-03 17:58:53.615068,0 days 00:00:57.272465,dart,,0.13993153852688947,80,40,240,85,0.9,COMPLETE
600,600,0.06206448932818213,2020-09-03 17:58:53.627541,2020-09-03 17:59:01.719140,0 days 00:00:08.091599,dart,,1.9351519715565557,78,55,180,80,0.9500000000000001,COMPLETE
601,601,0.166737857384871,2020-09-03 17:59:01.730439,2020-09-03 17:59:06.724806,0 days 00:00:04.994367,dart,,5.3305288228349905,1,50,320,65,1.0,COMPLETE
602,602,0.43074495650075695,2020-09-03 17:59:06.730289,2020-09-03 17:59:45.780315,0 days 00:00:39.050026,dart,,0.15285798698843725,82,60,210,60,0.9500000000000001,COMPLETE
603,603,0.09462091945098733,2020-09-03 17:59:45.790106,2020-09-03 17:59:52.841966,0 days 00:00:07.051860,dart,,2.3131606885160148,87,45,220,90,0.9,COMPLETE
604,604,0.06849337830774438,2020-09-03 17:59:52.846377,2020-09-03 17:59:59.776338,0 days 00:00:06.929961,dart,,4.060339994080752,75,50,290,85,1.0,COMPLETE
605,605,0.4333715511389397,2020-09-03 17:59:59.781117,2020-09-03 18:00:25.993261,0 days 00:00:26.212144,dart,,0.14762140243017502,80,35,160,70,0.9500000000000001,COMPLETE
606,606,0.4532358560007495,2020-09-03 18:00:26.000698,2020-09-03 18:01:16.514056,0 days 00:00:50.513358,dart,,0.13165331031051053,84,40,230,75,0.9500000000000001,COMPLETE
607,607,0.0498486104661523,2020-09-03 18:01:16.526515,2020-09-03 18:01:25.575410,0 days 00:00:09.048895,dart,,1.953464089539407,91,40,230,75,0.9500000000000001,COMPLETE
608,608,0.4469599277984863,2020-09-03 18:01:25.579248,2020-09-03 18:02:22.069572,0 days 00:00:56.490324,dart,,0.17145198343288615,88,40,250,75,0.9,COMPLETE
609,609,0.08093608016857068,2020-09-03 18:02:22.078782,2020-09-03 18:02:27.189134,0 days 00:00:05.110352,dart,,5.408527498704682,85,35,240,75,0.9,COMPLETE
610,610,0.040612423737708424,2020-09-03 18:02:27.193906,2020-09-03 18:02:31.830051,0 days 00:00:04.636145,dart,,53.24489740384571,83,40,220,75,0.9500000000000001,COMPLETE
611,611,0.44664457412656977,2020-09-03 18:02:31.837421,2020-09-03 18:03:07.517389,0 days 00:00:35.679968,dart,,0.13190085941989904,84,45,200,70,0.9500000000000001,COMPLETE
612,612,0.09532953543414462,2020-09-03 18:03:07.526702,2020-09-03 18:03:13.277627,0 days 00:00:05.750925,dart,,3.1819665251801132,86,35,230,75,0.9,COMPLETE
613,613,0.4423819788989246,2020-09-03 18:03:13.286351,2020-09-03 18:03:56.045505,0 days 00:00:42.759154,dart,,0.1145898746982739,93,30,240,80,0.6,COMPLETE
614,614,0.43899249149573905,2020-09-03 18:03:56.049588,2020-09-03 18:05:07.622435,0 days 00:01:11.572847,dart,,0.11284825481166583,84,40,270,75,0.9500000000000001,COMPLETE
615,615,0.08448190084973999,2020-09-03 18:05:07.627113,2020-09-03 18:05:16.702251,0 days 00:00:09.075138,dart,,1.9718116315005294,86,45,210,80,0.9500000000000001,COMPLETE
616,616,0.13650591427295955,2020-09-03 18:05:16.712320,2020-09-03 18:05:26.043235,0 days 00:00:09.330915,goss,,7.731109497078428,82,45,250,70,0.9,COMPLETE
617,617,0.09119083440302937,2020-09-03 18:05:26.047050,2020-09-03 18:05:31.014002,0 days 00:00:04.966952,dart,,3.7010546772882402,81,40,220,75,0.9500000000000001,COMPLETE
618,618,0.059788882631807316,2020-09-03 18:05:31.018165,2020-09-03 18:05:38.732418,0 days 00:00:07.714253,dart,,2.092753996599081,88,45,230,80,0.9500000000000001,COMPLETE
619,619,0.050621743932787525,2020-09-03 18:05:38.737266,2020-09-03 18:05:43.404864,0 days 00:00:04.667598,dart,balanced,59.23075935156664,77,35,190,65,0.9,COMPLETE
620,620,0.4195570043509315,2020-09-03 18:05:43.408979,2020-09-03 18:06:39.812114,0 days 00:00:56.403135,dart,,0.1582058651148766,83,50,260,80,0.5,COMPLETE
621,621,0.08650997685659143,2020-09-03 18:06:39.817105,2020-09-03 18:06:44.644598,0 days 00:00:04.827493,dart,,4.761462618150477,90,45,200,75,0.9500000000000001,COMPLETE
622,622,0.05606906850319945,2020-09-03 18:06:44.649074,2020-09-03 18:06:53.745253,0 days 00:00:09.096179,dart,,1.897662479036668,74,40,240,70,0.85,COMPLETE
623,623,0.04682116851092795,2020-09-03 18:06:53.749006,2020-09-03 18:06:57.891010,0 days 00:00:04.142004,dart,,26.443162901587446,86,45,220,80,0.9,COMPLETE
624,624,0.45223112822074657,2020-09-03 18:06:57.907878,2020-09-03 18:07:41.625994,0 days 00:00:43.718116,dart,,0.1570417456115359,77,50,210,75,0.9500000000000001,COMPLETE
625,625,0.07731070218336236,2020-09-03 18:07:41.630076,2020-09-03 18:07:49.619730,0 days 00:00:07.989654,dart,,1.9870680700103505,76,50,210,75,0.9500000000000001,COMPLETE
626,626,0.08103892816858319,2020-09-03 18:07:49.627795,2020-09-03 18:07:54.733199,0 days 00:00:05.105404,dart,,6.04632415150894,78,50,230,70,0.9500000000000001,COMPLETE
627,627,0.4335290912205692,2020-09-03 18:07:54.737301,2020-09-03 18:09:26.445376,0 days 00:01:31.708075,dart,,0.17359182375271365,80,50,300,75,0.9,COMPLETE
628,628,0.437615118102966,2020-09-03 18:09:26.449456,2020-09-03 18:10:01.176980,0 days 00:00:34.727524,dart,,0.10528937810968772,76,45,200,75,0.9,COMPLETE
629,629,0.08904103713953741,2020-09-03 18:10:01.181068,2020-09-03 18:10:06.430313,0 days 00:00:05.249245,dart,,3.5616499794938776,79,50,210,70,0.9500000000000001,COMPLETE
630,630,0.025092265010562755,2020-09-03 18:10:06.438199,2020-09-03 18:10:17.164017,0 days 00:00:10.725818,dart,,1.8435107492748979,82,45,220,75,0.9500000000000001,COMPLETE
631,631,0.10825076970300891,2020-09-03 18:10:17.168018,2020-09-03 18:10:22.264982,0 days 00:00:05.096964,dart,,3.7159709633844638,74,50,190,80,0.9500000000000001,COMPLETE
632,632,0.0887757884996497,2020-09-03 18:10:22.271807,2020-09-03 18:10:31.042995,0 days 00:00:08.771188,dart,,1.8626799096249798,77,40,210,75,0.9,COMPLETE
633,633,0.1236698999002496,2020-09-03 18:10:31.050416,2020-09-03 18:10:37.937748,0 days 00:00:06.887332,dart,,4.850322472425712,83,50,360,60,0.9500000000000001,COMPLETE
634,634,0.45074628584458587,2020-09-03 18:10:37.946943,2020-09-03 18:11:27.277209,0 days 00:00:49.330266,dart,,0.15821509963629868,81,45,230,75,0.9,COMPLETE
635,635,0.09520890427200121,2020-09-03 18:11:27.286263,2020-09-03 18:11:36.991348,0 days 00:00:09.705085,dart,,1.8047148680610363,80,45,230,80,0.85,COMPLETE
636,636,0.4454483241539221,2020-09-03 18:11:36.994845,2020-09-03 18:12:20.180883,0 days 00:00:43.186038,dart,,0.1761392325377445,78,45,220,70,0.85,COMPLETE
637,637,0.08317441382339959,2020-09-03 18:12:20.185022,2020-09-03 18:12:25.742855,0 days 00:00:05.557833,dart,,3.653665390405572,75,45,230,65,0.9,COMPLETE
638,638,0.45374043911154843,2020-09-03 18:12:25.749316,2020-09-03 18:13:05.694864,0 days 00:00:39.945548,dart,,0.10079986963128482,81,50,210,80,0.85,COMPLETE
639,639,0.0828573925173999,2020-09-03 18:13:05.707111,2020-09-03 18:13:12.715266,0 days 00:00:07.008155,dart,,2.0435506072842284,78,45,200,80,0.8,COMPLETE
640,640,0.06179616588251509,2020-09-03 18:13:12.718982,2020-09-03 18:13:17.621568,0 days 00:00:04.902586,dart,,7.0740600551817,76,50,210,80,0.85,COMPLETE
641,641,0.08477805541285258,2020-09-03 18:13:17.625298,2020-09-03 18:13:23.053732,0 days 00:00:05.428434,dart,,3.365038644471608,80,45,220,80,0.85,COMPLETE
642,642,0.12696695356366886,2020-09-03 18:13:23.062488,2020-09-03 18:13:32.589153,0 days 00:00:09.526665,dart,,1.7859845851840832,78,50,210,75,0.9,COMPLETE
643,643,0.08754472768216795,2020-09-03 18:13:32.596256,2020-09-03 18:13:37.110895,0 days 00:00:04.514639,dart,,22.975336724773722,81,45,200,80,0.85,COMPLETE
644,644,0.43758320240717935,2020-09-03 18:13:37.116383,2020-09-03 18:14:10.067190,0 days 00:00:32.950807,dart,,0.11136465588109787,74,50,190,75,0.9,COMPLETE
645,645,0.43867660745962633,2020-09-03 18:14:10.076873,2020-09-03 18:15:01.333973,0 days 00:00:51.257100,dart,,0.15502844621036807,83,45,230,80,0.9,COMPLETE
646,646,0.11079890482597239,2020-09-03 18:15:01.339747,2020-09-03 18:15:10.085839,0 days 00:00:08.746092,goss,,5.322443798518188,76,40,220,75,0.9,COMPLETE
647,647,0.07038606880892138,2020-09-03 18:15:10.092921,2020-09-03 18:15:18.571184,0 days 00:00:08.478263,dart,,1.915347419542627,79,50,240,80,0.85,COMPLETE
648,648,0.0957280015539211,2020-09-03 18:15:18.575578,2020-09-03 18:15:23.386724,0 days 00:00:04.811146,dart,balanced,3.4940520497369274,85,45,180,45,0.9,COMPLETE
649,649,0.0468218154460248,2020-09-03 18:15:23.391333,2020-09-03 18:15:27.743922,0 days 00:00:04.352589,dart,,43.21566482113802,73,55,210,40,0.9,COMPLETE
650,650,0.07322983641091972,2020-09-03 18:15:27.748475,2020-09-03 18:15:34.621842,0 days 00:00:06.873367,dart,,2.026843024840407,81,45,200,85,0.8,COMPLETE
651,651,0.11373211866307058,2020-09-03 18:15:34.626256,2020-09-03 18:15:39.723571,0 days 00:00:05.097315,dart,,9.775795908327009,77,50,220,80,0.9,COMPLETE
652,652,0.07164501769735845,2020-09-03 18:15:39.728073,2020-09-03 18:15:44.704579,0 days 00:00:04.976506,dart,,4.920195747760236,74,55,240,75,0.9,COMPLETE
653,653,0.437655159439924,2020-09-03 18:15:44.708723,2020-09-03 18:16:35.309689,0 days 00:00:50.600966,dart,,0.1741942005886712,82,45,230,80,0.85,COMPLETE
654,654,0.4321289890758077,2020-09-03 18:16:35.319283,2020-09-03 18:17:08.265859,0 days 00:00:32.946576,dart,,0.16792309232680125,88,40,180,75,0.9,COMPLETE
655,655,0.1056753184166336,2020-09-03 18:17:08.273396,2020-09-03 18:17:12.635209,0 days 00:00:04.361813,dart,,3.490951039617238,79,50,190,80,0.55,COMPLETE
656,656,0.4511841798730165,2020-09-03 18:17:12.647007,2020-09-03 18:17:55.779281,0 days 00:00:43.132274,dart,,0.11125367547683664,84,45,210,85,0.9,COMPLETE
657,657,0.061814852006283394,2020-09-03 18:17:55.783371,2020-09-03 18:18:02.592061,0 days 00:00:06.808690,dart,,1.9800183414214683,86,45,200,85,0.85,COMPLETE
658,658,0.07468021110406074,2020-09-03 18:18:02.596097,2020-09-03 18:18:07.254171,0 days 00:00:04.658074,dart,,6.733790844708123,84,45,210,85,0.9,COMPLETE
659,659,0.42989563887663385,2020-09-03 18:18:07.262164,2020-09-03 18:18:51.813517,0 days 00:00:44.551353,dart,,0.24275174033540722,76,45,210,85,0.85,COMPLETE
660,660,0.06901992777196539,2020-09-03 18:18:51.817294,2020-09-03 18:19:01.697947,0 days 00:00:09.880653,dart,,1.8537194542546496,89,50,220,80,0.9,COMPLETE
661,661,0.09501138327788183,2020-09-03 18:19:01.703289,2020-09-03 18:19:07.250687,0 days 00:00:05.547398,dart,,4.744318518723057,81,45,200,85,0.9,COMPLETE
662,662,0.4399235106140463,2020-09-03 18:19:07.259842,2020-09-03 18:19:51.086904,0 days 00:00:43.827062,dart,,0.1544654720489328,78,50,210,80,0.85,COMPLETE
663,663,0.44175118460094315,2020-09-03 18:19:51.091233,2020-09-03 18:20:38.127396,0 days 00:00:47.036163,dart,,0.14992428310878553,74,45,220,85,0.9,COMPLETE
664,664,0.036651265724821205,2020-09-03 18:20:38.135836,2020-09-03 18:20:43.207017,0 days 00:00:05.071181,dart,,3.4196329026578964,85,40,170,80,0.9,COMPLETE
665,665,0.09344006269841391,2020-09-03 18:20:43.210776,2020-09-03 18:20:47.143385,0 days 00:00:03.932609,dart,,37.30560729237812,79,50,200,85,0.85,COMPLETE
666,666,0.10057478081537463,2020-09-03 18:20:47.147653,2020-09-03 18:20:56.534361,0 days 00:00:09.386708,dart,,1.7719755439680343,17,45,190,75,0.9,COMPLETE
667,667,0.453425347377047,2020-09-03 18:20:56.543552,2020-09-03 18:21:50.049929,0 days 00:00:53.506377,dart,,0.1799781531851621,87,55,230,80,0.9,COMPLETE
668,668,0.4465265413440679,2020-09-03 18:21:50.063064,2020-09-03 18:22:43.141405,0 days 00:00:53.078341,dart,,0.18773687874812378,88,55,230,80,0.9,COMPLETE
669,669,0.4443403768853763,2020-09-03 18:22:43.149232,2020-09-03 18:23:25.655597,0 days 00:00:42.506365,dart,,0.14388267582446548,90,55,220,75,0.9,COMPLETE
670,670,0.09420112371991926,2020-09-03 18:23:25.663857,2020-09-03 18:23:30.508245,0 days 00:00:04.844388,dart,,3.545364859570425,92,55,230,85,0.9,COMPLETE
671,671,0.3859662543311907,2020-09-03 18:23:30.514807,2020-09-03 18:23:41.490166,0 days 00:00:10.975359,goss,,0.12250604951127192,87,55,220,80,0.85,COMPLETE
672,672,0.04824242404269926,2020-09-03 18:23:41.497949,2020-09-03 18:23:45.446556,0 days 00:00:03.948607,dart,,47.41550671856008,86,55,210,85,0.9,COMPLETE
673,673,0.11919388629243796,2020-09-03 18:23:45.451439,2020-09-03 18:23:49.819692,0 days 00:00:04.368253,dart,,5.468081311141054,84,55,190,75,0.9500000000000001,COMPLETE
674,674,0.05837491494869389,2020-09-03 18:23:49.823785,2020-09-03 18:23:55.360958,0 days 00:00:05.537173,dart,,2.1844286353034317,91,50,210,80,0.9,COMPLETE
675,675,0.05802112917666532,2020-09-03 18:23:55.367831,2020-09-03 18:24:04.379974,0 days 00:00:09.012143,dart,,1.7937415786646675,85,55,230,75,0.9500000000000001,COMPLETE
676,676,0.05902908225211569,2020-09-03 18:24:04.383746,2020-09-03 18:24:09.044451,0 days 00:00:04.660705,dart,,8.232966732920213,88,50,220,80,0.9500000000000001,COMPLETE
677,677,0.07024466465179756,2020-09-03 18:24:09.048730,2020-09-03 18:24:13.691719,0 days 00:00:04.642989,dart,,3.28968246496426,82,50,200,75,0.9,COMPLETE
678,678,0.10103678464357861,2020-09-03 18:24:13.695398,2020-09-03 18:24:20.981745,0 days 00:00:07.286347,dart,,1.7681339287347315,87,55,180,85,0.85,COMPLETE
679,679,0.44616657923818626,2020-09-03 18:24:20.985732,2020-09-03 18:25:01.643531,0 days 00:00:40.657799,dart,balanced,0.18788089332024535,83,50,210,80,0.9500000000000001,COMPLETE
680,680,0.43651465169502784,2020-09-03 18:25:01.648092,2020-09-03 18:25:46.140527,0 days 00:00:44.492435,dart,,0.13367852998124422,81,50,230,75,0.9,COMPLETE
681,681,0.09661908790437054,2020-09-03 18:25:46.145425,2020-09-03 18:25:50.587592,0 days 00:00:04.442167,dart,,4.902228748574559,89,50,200,80,0.9500000000000001,COMPLETE
682,682,0.4343059735788235,2020-09-03 18:25:50.596240,2020-09-03 18:26:44.525941,0 days 00:00:53.929701,dart,,0.17453065353890648,85,55,240,85,0.9500000000000001,COMPLETE
683,683,0.04199624182479962,2020-09-03 18:26:44.532916,2020-09-03 18:26:48.179725,0 days 00:00:03.646809,dart,,83.41232701215317,80,45,170,75,0.9,COMPLETE
684,684,0.07965528521708204,2020-09-03 18:26:48.183795,2020-09-03 18:26:53.397180,0 days 00:00:05.213385,dart,,3.2052843942520703,83,40,220,85,0.9500000000000001,COMPLETE
685,685,0.45778530494615693,2020-09-03 18:26:53.406239,2020-09-03 18:27:38.666214,0 days 00:00:45.259975,dart,,0.1213248267194798,86,50,230,80,0.9,COMPLETE
686,686,0.10415915390323678,2020-09-03 18:27:38.673185,2020-09-03 18:27:44.176636,0 days 00:00:05.503451,dart,,6.368509759867632,91,55,240,80,0.9,COMPLETE
687,687,0.44734020028878974,2020-09-03 18:27:44.182990,2020-09-03 18:28:28.729641,0 days 00:00:44.546651,dart,,0.11931105628372672,87,50,230,80,0.85,COMPLETE
688,688,0.07273817535343514,2020-09-03 18:28:28.734031,2020-09-03 18:28:36.409569,0 days 00:00:07.675538,dart,,1.9329202435528923,94,50,220,80,0.9,COMPLETE
689,689,0.10420284891049203,2020-09-03 18:28:36.414334,2020-09-03 18:28:41.091383,0 days 00:00:04.677049,dart,,4.092361505979173,89,55,210,80,0.85,COMPLETE
690,690,0.4439146637984111,2020-09-03 18:28:41.098116,2020-09-03 18:29:30.078389,0 days 00:00:48.980273,dart,,0.16090281164730008,86,50,240,75,0.9,COMPLETE
691,691,0.0536263199920876,2020-09-03 18:29:30.081719,2020-09-03 18:29:37.337512,0 days 00:00:07.255793,dart,,1.9718767456847308,86,50,230,80,0.85,COMPLETE
692,692,0.45116283855972705,2020-09-03 18:29:37.342167,2020-09-03 18:30:17.596557,0 days 00:00:40.254390,dart,,0.12368234101811668,84,55,220,75,0.9,COMPLETE
693,693,0.4444521032260716,2020-09-03 18:30:17.605210,2020-09-03 18:31:01.821452,0 days 00:00:44.216242,dart,,0.1309586691239318,89,55,230,75,0.9,COMPLETE
694,694,0.45039128125364203,2020-09-03 18:31:01.825899,2020-09-03 18:31:47.578019,0 days 00:00:45.752120,dart,,0.13712505958519428,85,60,240,75,0.85,COMPLETE
695,695,0.43954159839680357,2020-09-03 18:31:47.590681,2020-09-03 18:32:37.409836,0 days 00:00:49.819155,dart,,0.1022666686011753,87,60,250,75,0.85,COMPLETE
696,696,0.08194153632532838,2020-09-03 18:32:37.414147,2020-09-03 18:32:42.272872,0 days 00:00:04.858725,dart,,3.103812897382267,84,60,240,75,0.75,COMPLETE
697,697,0.108481109466631,2020-09-03 18:32:42.277186,2020-09-03 18:32:46.746548,0 days 00:00:04.469362,dart,,5.287998931133189,85,60,240,75,0.8,COMPLETE
698,698,0.09696078485623974,2020-09-03 18:32:46.751145,2020-09-03 18:32:53.587012,0 days 00:00:06.835867,dart,,2.0651765934331943,87,60,250,75,0.85,COMPLETE
699,699,0.10714569732170258,2020-09-03 18:32:53.591898,2020-09-03 18:32:58.105152,0 days 00:00:04.513254,dart,,3.720786974542758,84,60,240,70,0.8,COMPLETE
700,700,0.4331791473995004,2020-09-03 18:32:58.109435,2020-09-03 18:33:41.944968,0 days 00:00:43.835533,dart,,0.18329751697666696,89,55,230,75,0.85,COMPLETE
701,701,0.14565518929487614,2020-09-03 18:33:41.949333,2020-09-03 18:33:50.187660,0 days 00:00:08.238327,goss,,1.8994211999548023,85,55,240,70,0.8,COMPLETE
702,702,0.11389447416112122,2020-09-03 18:33:50.193772,2020-09-03 18:33:54.379393,0 days 00:00:04.185621,dart,,6.462475364649221,87,55,220,75,0.85,COMPLETE
703,703,0.05419014688537973,2020-09-03 18:33:54.383783,2020-09-03 18:33:58.063399,0 days 00:00:03.679616,dart,,3.244838267491365,84,55,230,75,0.30000000000000004,COMPLETE
704,704,0.4324036241111946,2020-09-03 18:33:58.067105,2020-09-03 18:34:46.645733,0 days 00:00:48.578628,dart,balanced,0.10567761893285407,83,60,250,70,0.9,COMPLETE
705,705,0.10635571417595453,2020-09-03 18:34:46.651774,2020-09-03 18:34:53.723298,0 days 00:00:07.071524,dart,,1.9125737331306536,91,55,220,75,0.85,COMPLETE
706,706,0.43867174297938805,2020-09-03 18:34:53.727405,2020-09-03 18:35:36.064429,0 days 00:00:42.337024,dart,,0.1286505707782657,88,60,230,70,0.9,COMPLETE
707,707,0.4470581717760309,2020-09-03 18:35:36.067712,2020-09-03 18:36:20.298756,0 days 00:00:44.231044,dart,,0.10647246221698571,85,55,240,75,0.8,COMPLETE
708,708,0.05328746060986027,2020-09-03 18:36:20.304147,2020-09-03 18:36:24.989832,0 days 00:00:04.685685,dart,,4.7189148155928375,86,55,220,80,0.9,COMPLETE
709,709,0.06065627404240291,2020-09-03 18:36:24.993747,2020-09-03 18:36:31.467632,0 days 00:00:06.473885,dart,,2.248173980982213,82,50,250,75,0.85,COMPLETE
710,710,0.07450399167805603,2020-09-03 18:36:31.471873,2020-09-03 18:36:36.495815,0 days 00:00:05.023942,dart,,3.7332985771113227,83,55,230,80,0.9,COMPLETE
711,711,0.43817252149330327,2020-09-03 18:36:36.500010,2020-09-03 18:37:17.584562,0 days 00:00:41.084552,dart,,0.1509174543235929,87,60,220,75,0.9,COMPLETE
712,712,0.43661286523528914,2020-09-03 18:37:17.591647,2020-09-03 18:38:03.982397,0 days 00:00:46.390750,dart,,0.16129182332631084,92,50,240,70,0.9,COMPLETE
713,713,0.45053039488601226,2020-09-03 18:38:03.986275,2020-09-03 18:38:37.091507,0 days 00:00:33.105232,dart,,0.1411275391926904,85,55,200,75,0.85,COMPLETE
714,714,0.08633413697501749,2020-09-03 18:38:37.099691,2020-09-03 18:38:40.883210,0 days 00:00:03.783519,dart,,20.40540193575267,89,50,190,75,0.8,COMPLETE
715,715,0.44229521234202807,2020-09-03 18:38:40.887768,2020-09-03 18:39:11.182778,0 days 00:00:30.295010,dart,,0.10130077019165837,86,50,200,75,0.85,COMPLETE
716,716,0.08931678030890974,2020-09-03 18:39:11.189472,2020-09-03 18:39:15.324720,0 days 00:00:04.135248,dart,,7.907652737008864,85,55,210,80,0.8,COMPLETE
717,717,0.10473038771196304,2020-09-03 18:39:15.328544,2020-09-03 18:39:20.794962,0 days 00:00:05.466418,dart,,2.1115320744442267,89,50,190,75,0.85,COMPLETE
718,718,0.060830568126035635,2020-09-03 18:39:20.807221,2020-09-03 18:39:25.405814,0 days 00:00:04.598593,dart,,3.988018880808139,84,50,200,80,0.85,COMPLETE
719,719,0.44100648851086827,2020-09-03 18:39:25.410552,2020-09-03 18:40:00.134129,0 days 00:00:34.723577,dart,,0.10030021144990935,87,55,210,75,0.85,COMPLETE
720,720,0.0770896920364453,2020-09-03 18:40:00.137818,2020-09-03 18:40:05.800900,0 days 00:00:05.663082,dart,,2.1594428551001057,83,40,200,80,0.85,COMPLETE
721,721,0.44486132030556186,2020-09-03 18:40:05.807894,2020-09-03 18:40:44.830156,0 days 00:00:39.022262,dart,,0.11305972526802172,90,60,220,75,0.85,COMPLETE
722,722,0.08844033237638946,2020-09-03 18:40:44.834331,2020-09-03 18:40:48.917750,0 days 00:00:04.083419,dart,,4.474846981104391,85,55,180,75,0.8,COMPLETE
723,723,0.07351820896652755,2020-09-03 18:40:48.924509,2020-09-03 18:40:55.981309,0 days 00:00:07.056800,dart,,2.022715067036478,87,50,230,80,0.9,COMPLETE
724,724,0.07180548822806425,2020-09-03 18:40:55.988706,2020-09-03 18:41:00.116088,0 days 00:00:04.127382,dart,,5.631439135543979,82,45,210,75,0.85,COMPLETE
725,725,0.0772347453294607,2020-09-03 18:41:00.123079,2020-09-03 18:41:03.357297,0 days 00:00:03.234218,dart,,2.040865689629609,84,50,190,80,0.1,COMPLETE
726,726,0.056482616004767505,2020-09-03 18:41:03.362765,2020-09-03 18:41:08.261213,0 days 00:00:04.898448,dart,,3.321644421272131,86,45,220,75,0.9,COMPLETE
727,727,0.4467526013342457,2020-09-03 18:41:08.265314,2020-09-03 18:41:57.111592,0 days 00:00:48.846278,dart,,0.11109321692373232,82,55,250,70,0.9,COMPLETE
728,728,0.3906823611775903,2020-09-03 18:41:57.117645,2020-09-03 18:42:08.524950,0 days 00:00:11.407305,goss,,0.12585810559312297,88,45,220,80,0.9,COMPLETE
729,729,0.06840660966602108,2020-09-03 18:42:08.531244,2020-09-03 18:42:14.261409,0 days 00:00:05.730165,dart,,32.21769448400642,84,50,470,85,0.85,COMPLETE
730,730,0.07671811153290278,2020-09-03 18:42:14.267875,2020-09-03 18:42:18.207832,0 days 00:00:03.939957,dart,,12.073225063025221,90,40,200,75,0.9,COMPLETE
731,731,0.10454215366098452,2020-09-03 18:42:18.215238,2020-09-03 18:42:22.599923,0 days 00:00:04.384685,dart,,6.411672081624019,82,50,230,80,0.75,COMPLETE
732,732,0.08412720345212187,2020-09-03 18:42:22.608990,2020-09-03 18:42:29.688375,0 days 00:00:07.079385,dart,,2.0148990260735435,86,45,240,75,0.8,COMPLETE
733,733,0.07070939002755057,2020-09-03 18:42:29.692346,2020-09-03 18:42:33.323323,0 days 00:00:03.630977,dart,,98.53602926648378,83,55,210,70,0.9,COMPLETE
734,734,0.08936888954711572,2020-09-03 18:42:33.330533,2020-09-03 18:42:41.587242,0 days 00:00:08.256709,dart,balanced,1.942650723213187,88,45,230,75,0.85,COMPLETE
735,735,0.038996873854955164,2020-09-03 18:42:41.597605,2020-09-03 18:42:45.939359,0 days 00:00:04.341754,dart,,4.646846458054595,81,50,200,80,0.9,COMPLETE
736,736,0.4396787019254633,2020-09-03 18:42:45.944495,2020-09-03 18:43:16.532859,0 days 00:00:30.588364,dart,,0.10822183340846551,92,60,190,85,0.85,COMPLETE
737,737,0.06700884254988028,2020-09-03 18:43:16.539391,2020-09-03 18:43:20.650001,0 days 00:00:04.110610,dart,,3.1040103731256323,85,40,180,80,0.9,COMPLETE
738,738,0.10905309272881722,2020-09-03 18:43:20.654831,2020-09-03 18:43:28.817942,0 days 00:00:08.163111,dart,,1.8350854928233753,84,55,220,75,0.9,COMPLETE
739,739,0.11105860387567597,2020-09-03 18:43:28.821785,2020-09-03 18:43:33.761846,0 days 00:00:04.940061,dart,,3.4525768096026743,81,50,210,80,0.9500000000000001,COMPLETE
740,740,0.06187206164354649,2020-09-03 18:43:33.765908,2020-09-03 18:43:41.527073,0 days 00:00:07.761165,dart,,2.0003873605978324,86,45,250,85,0.85,COMPLETE
741,741,0.43828100563681005,2020-09-03 18:43:41.533437,2020-09-03 18:44:26.613434,0 days 00:00:45.079997,dart,,0.203124740466972,89,55,230,70,0.9500000000000001,COMPLETE
742,742,0.44017077954738004,2020-09-03 18:44:26.617618,2020-09-03 18:45:15.197107,0 days 00:00:48.579489,dart,,0.1607466765230661,82,50,240,75,0.9,COMPLETE
743,743,0.08419467149662381,2020-09-03 18:45:15.203415,2020-09-03 18:45:19.793070,0 days 00:00:04.589655,dart,,4.617317552282417,84,40,220,80,0.9500000000000001,COMPLETE
744,744,0.044431675235393216,2020-09-03 18:45:19.798129,2020-09-03 18:45:23.797939,0 days 00:00:03.999810,dart,,92.23359652429792,87,55,210,85,0.9,COMPLETE
745,745,0.4284243771847606,2020-09-03 18:45:23.801844,2020-09-03 18:46:18.203334,0 days 00:00:54.401490,dart,,0.1525763778172656,81,45,250,75,0.9500000000000001,COMPLETE
